ID,ResponseId,age,child_age,sex,n_children,child_gender,residence,LocationLatitude,LocationLongitude,EER_text,ERQ_1,ERQ_2,ERQ_3,ERQ_4,ERQ_5,ERQ_6,ERQ_7,ERQ_8,ERQ_9,ERQ_10,RRS_1,RRS_2,RRS_3,RRS_4,RRS_5,ERQ_mean,RRS_mean
12940,R_1N7XOS8w8jXpr8O,31,2.0,2,1.0,2.0,נתיב העשרה,,,"זה שאין לך תשובות ופתרונות לכל דבר
לא אומר שאת אמא פחות טובה
זה שלא הצלחת להעניק בטחון מלא לילדייך
לא אומר שאת אמא לא טובה
זה שאת בוכה לא אומר שאת לא אמא חזקה ",7.0,4.0,7.0,4.0,7.0,4.0,6.0,4.0,4.0,7.0,3.0,3.0,4.0,2.0,3.0,5.4,3.0
04929,R_2PqeQojtOa6AlVK,35,8.0,2,3.0,2.0,אזור,,,"את בסדר- זה קשה לכולם. קשה לתמרן, קשה לג׳נגל, קשה להיות כל הזמן בשליטה.
תנשמי עמוק.",5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,4.4,2.0
7288398,R_dbScSa1jl5HoGZ3,34,4.0,2,1.0,1.0,טירת הכרמל,,,"זה לא היה בשליטתי. עשינו בכל כדי שהחוויה שהילד יחווה תהיה חיובית, הסברנו לו את המצב ותיווכנו לו.",6.0,3.0,5.0,2.0,5.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.8,2.2
85035,R_1IobPAwTJFyhQzg,34,5.0,2,3.0,2.0,אשדוד,,,"את לא אשמה .. את קצת אשמה אבל לא לגמרי .זה המצב במדינה וברור שאיך שאת לוקחת את זה זה יקרין על הילדים. אבל את סך הכל בסדר , את משתדלת . זה קשה לכולנו. ",4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.9,2.2
63383,R_3FJ97nj23UYvJKh,52,14.0,2,3.0,2.0,רמת גן,,,בסופו של דבר תיפקדנו. רצנו למקום בטוח ושמרנו על עצמנו,7.0,3.0,7.0,2.0,7.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,4.1,1.6
00789,R_3MnXXovZF1961GN,35,2.0,1,1.0,1.0,תל אביב,,,מתישהו זה ייגמר ויהיה קל יותר ,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.9,1.0
79055,R_2aQaGzzxPXe7EWc,35,4.0,2,2.0,2.0,טל שחר,,,"
יש דברים שאין לנו בחירה או שליטה עליהם
כל דבר יכול גם לחזק ולגרום לך לגדול כבן אדם 
וכך גם לילדים 
אפשר לתקן את רוב הדברים, במיוחד אצל ילדים שהמוח שלהם גמיש, הכל קשור בתיווך ובהתנהגות שלנו המבוגרים. 
",4.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,5.0,6.0,1.0,1.0,2.0,1.0,1.0,4.9,1.2
00300,R_1hNp0JsHIz5fk78,46,13.0,1,2.0,2.0,בני-ברק,32.0803,34.7805,"בעזרת ה' התכנים שהן רואות לא תשפענה עליהן לרעה..

בעזרת ה' התקופה הזו תחזק אותן , ואת כולנו כעם.. אמןןןןןןןןןןןןןןןןןןןןןןןןןןןןןןן",5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,4.2,1.8
28520,R_21BxzuOZYnHcCrW,37,5.0,1,2.0,1.0,נשר,32.0803,34.7805,המטרה היתה לתאר לילד בשפה פשוטה את מה שקורה כי לדעתי אי אפשר להסתיר הכל ,6.0,5.0,5.0,5.0,2.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,3.9,2.4
46532,R_3hgOJDkiIwQFOIX,33,9.0,1,2.0,1.0,גבעת זאב,,,"לבן היקר שלי,
אני יודע שהמצב במדינה לא פשוט , אני אדאג לך תמיד שלא יהיה לך פחד יותר מהמלחמה",3.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,2.0,4.0,3.0,3.0,2.0,4.8,2.8
46723,R_1LnElWG2myf3CIx,32,8.0,1,4.0,2.0,קריית שמונה,,,"אין לי הרבה מה לתאר , רק לחבק אותם שהם מפחדים",3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,3.3,1.8
53003,R_1DvVsS0wA26v40w,37,4.0,1,1.0,1.0,גבעתיים,,,"בתור התחלה, ברור שבייחס לזוועות המלחמה ומה שעוברים אנשים, זה סיפור זניח. 
ועם הדיכאון והחרדה של תחילת המלחמה אף אחד לא היה בשליטה, כולל הסבתא ואותי.

הילד שלי (בן 4) עד כה לא מבין את המצב ובמצב רוח טוב רוב הזמן, אוהב לרדת למקלט ולא יודע מה קורה. 
הוא כן אומר משפטים אקטואלים גם לחיוב\ניטראליות (כמו לשאול מתי נלך שוב למקלט, או כשרואים פירות וירקות לשאול אם מותר לקנות אותם והם מהעוטף), אבל גם לשלילה (יום אחרי האירוע שתואר, הוא ביקש לראשונה אי פעם שנשחק במלחמה ושהוא ישמור על התינוקים ואני אנסה לחטוף אותם).
אני וזוגתי הצלחנו לא לצפות בסרטוני הזוועה, ולדעתי זה מאוד מגן על הילד.",6.0,6.0,5.0,1.0,4.0,2.0,6.0,6.0,6.0,3.0,1.0,3.0,2.0,3.0,3.0,4.5,2.4
63455,R_27wfIy4qtRUm4yV,28,6.0,1,2.0,2.0,רמת השרון,,,"הילדים לא צריכים לחוות כאלו דברים בילדות.
חבל שככה הגענו למצב הזה",4.0,2.0,5.0,3.0,6.0,2.0,5.0,3.0,6.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,2.4
88704,R_1CdPBlLsqO2cAAc,54,12.0,1,4.0,1.0,חולון,32.0821,34.8122,"יודע שניסיתי להרגיע אותה ולגרום לה להבין שזה משפיע לרעה על כל המשפחה, אני משתדל לדון אותה לכף זכות ולדבר עם הילדים ולהסביר להם שמותר ולגיטימי לפחד... צריכים בסופו של דבר להאמין בבורא עולם ששומר עלינו.",6.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,4.2,1.2
75334,R_3ETl8HHtWDRWJ1p,40,10.0,1,3.0,2.0,רעננה,,,"ימים טובים יגיעו לעם שלנו וננצח את כל המלחמות 
התחלתי גם להתקרב ליהדות , לפעמים יש תסכול וזה טוב שיש עם מי לדבר ולהתפלל",4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,4.1,2.4
42624,R_3qI4Qu8ibXXrUIZ,36,7.0,2,2.0,1.0,רמת גן,,,מזל שהכל עבר בשלום. ,7.0,1.0,7.0,1.0,7.0,1.0,7.0,7.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,4.6,1.0
91339,R_sd8MiNIeeOyWOWt,25,1.0,2,1.0,2.0,פתח תקווה,,,"לא עשיתי משהו לא בסדר להיפך רציתי לקחת את הבת שלי למקום בטוח
",7.0,1.0,7.0,1.0,7.0,1.0,7.0,7.0,1.0,7.0,1.0,2.0,4.0,1.0,1.0,4.6,1.8
88213,R_1is4SZeH5gK7R9w,28,2.0,2,1.0,2.0,באר שבע,,,"שהכל יהיה בסדר בעז״ה!
הקב״ה שומר עלינו ואנחנו ננצח בסוף למרות כל הקושי🙏🏼",6.0,5.0,5.0,1.0,2.0,1.0,3.0,7.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.6,2.0
03650,R_D66iLGgedbIGTdL,35,7.0,2,3.0,1.0,מושב רמת צבי,,,"אני אמא טובה ומשתדלת לעשות הכי טוב שאני יכולה במצב המורכב הזה, גם אם אני צועקת יותר ועצבנית יותר זה מתוך תסכול ודאגה לילדים שלי שצריכים בכלל להיות מודעים ולהתעסק בגברים האלו. תודה לאל אנחנו גרים באזור באמת מאוד שקט ובטוח יחסית. אני מגנה עליהם בהיצמדות לשגרה ולמה שהם מכירים. אמרת את כל הדברים הנכונים כדי לתת להם ביטחון, נשארת רגועה וניסית להסביר כמה שאפשר ברמה שלהם שלא תעורר יותר חרדה ",7.0,2.0,6.0,2.0,6.0,1.0,6.0,5.0,2.0,6.0,2.0,3.0,3.0,2.0,2.0,4.3,2.4
02020,R_UmdOpRDeYgdv12F,40,2.0,2,2.0,2.0,אשכולות,,,לנשום עמוק לפני כל דבר,7.0,5.0,4.0,1.0,5.0,4.0,7.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,4.7,2.6
357721,R_31dsIzA8sQ2qk9j,35,5.0,2,2.0,1.0,אילת,,,יהיה מתי שהוא טוב במדינה הזאת??,6.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,4.7,2.4
54467,R_2VCpRS9XsDxxtMo,49,15.0,2,5.0,1.0,ראש העין,,,חבל שאחרי כל כך הרבה מלחמות ודלק לחמאס הגענו למצב הזה ,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,4.3,2.4
325665,R_1FkwdKmXxITFF0z,38,7.0,2,2.0,2.0,נתניה ,,,אני מתחייבת לעצמי שאני מרימה את הראש מסתכלת על הדברים החיוביים ומודה על זה שהמשפחה שלי בריאה ,7.0,4.0,7.0,1.0,7.0,7.0,7.0,7.0,4.0,7.0,2.0,3.0,2.0,2.0,3.0,5.8,2.4
80378,R_2qslD2e0SSZV3HX,39,6.0,2,4.0,2.0,לא,,,"עם ישראל חי
",1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.6,1.0
99757,R_2VPZfaKCl9qDiPu,24,1.0,2,1.0,1.0,עפולה,,,רוצה להגיד לעצמי שזה בסדר להציב גבולות ואני יודעת שאני לא מחסירה מהילד שלי דבר למרות שלא רציתי לקנות לו את הצעצוע בספציפי,6.0,1.0,6.0,2.0,7.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.5,1.4
38577,R_2ylow6M6WRa211i,39,6.0,2,4.0,2.0,טירת כרמל,,,"היי
תודה לאל שבינתיים אנחנו די בשיגרה 
הילדים חזרו למסגרות ולחוגים
ואין פה אזעקות
אז בואו נגיד תודה על זה.
קצת עצוב שלא נפגשים עם סבא וסבתא אבל זו תקופה והיא תעבור.",7.0,5.0,5.0,1.0,7.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,4.8,1.8
55780,R_1jBbKlJzasQtnlD,26,3.0,2,1.0,2.0,גבעת זאב,,,"הממשלה הזאת צריכה לסיים את תפקידה!!
נרדמו בשמירה.
לא יתכן דבר כזה , שנדע ימים טובים יותר",6.0,4.0,5.0,4.0,4.0,6.0,6.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,4.8,2.0
357800,R_3lEwE7FNhqCpphO,23,16.0,2,1.0,2.0,עזבתי כי אין ממד בבית ולכן הלכתי להורים,,,את טובה כמו שאת,4.0,4.0,5.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,3.5,1.8
23959,R_sgJ3J3jLNqExHZn,38,3.0,2,1.0,1.0,ירושלים,,,"יקרה שלי
זה שבוע מאתגר ממש, וזה יכול לקרות גם לאמהות הכי טובות. התנצלת ןהבאת עת הקושי שלך, ומעכשיו תדעי איך להתנהג במצבים דומים
וגם לא להגיע לקצה שלך, תמלאי את עצמך כדי שתוכלי להגיב בהתאם",1.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,1.4
39110,R_1Gy1ezOAzGbTNaE,27,1.0,1,1.0,2.0,כפר סבא,32.0803,34.7805,"אני אבא טוב, אני אוהב את הילדה שלי ורוצה שתגדל למציאות טובה יותר. מוכן ללכת ולהלחם כמה שצריך למען עתיד ילדי. אני יודע שאישתי עושה עבודה מצויינת עם הילדה ויודע שהיא בידים טובות ואוהבות. וכשאני חוזר הביתה אני נותן לילדה זמן רק שלנו.",6.0,4.0,6.0,4.0,7.0,2.0,6.0,6.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,5.2,2.8
80535,R_3GrHjGAGg6IcwWZ,31,5.0,2,3.0,2.0,בארי,,,להגיד לילדי לנשום להרגע לבשל ולקחת את זה בטוב,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.9,2.8
45002,R_3Puem2npoxtIoRo,43,6.0,1,4.0,2.0,ראש העין,,,עם ישראל חי,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
66354,R_3oL6u3c0WNIbv97,40,16.0,2,2.0,1.0,תל אביב,,,"אני מרגישה את הטראומה שעברתם ושיקח הרבה זמן עד שתחזרו לעצמכם .
אני פה איתכם לכל דבר",5.0,5.0,3.0,5.0,2.0,4.0,6.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,4.2,2.4
34768,R_AbO5NqfKp2JUgOl,52,17.0,2,4.0,2.0,צפת,,,אין סיבה להרגיש אשמה כיוון ששלחתי את ביתי לבית הספר ללימודים שחשובים להתפתחות שלה.,5.0,2.0,5.0,1.0,4.0,1.0,6.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.7,2.0
20877,R_2fecJbCa1gRvuhq,30,9.0,2,4.0,2.0,נגוהות,,,"מצב חדש, בעלי במילואים ובעזה כבר חודש וחצי, אני עייפה מותשת והגיוני שלא אצליח להגיב בצורה נכונה. ",4.0,2.0,3.0,4.0,6.0,3.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,3.9,1.8
90765,R_1IhH6ECkc37fsjh,32,7.0,1,1.0,2.0,צפת,,,"מחכים לך בבית , רוצים ומקווים  שתחזור בריא ושלם .
תשמור על עצמך אח יקר.
",4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.1,1.0
05634,R_3il2yhmuv5655lF,36,13.0,1,6.0,1.0,ירושלים,,,שנה הבאה מקווה לחגווג עם החטופים וספריי התורה והחיילים הגיבורים שלנו,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
15103,R_25QP5MZtdA1klLA,34,5.0,2,2.0,1.0,חדרה,,,"עשית את הכי טוב שאת יכולה בסיטואציה הזאת
",4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,4.2,1.8
14228,R_2VeWEklOXKkI8Sf,49,9.0,1,5.0,1.0,בית,31.7674,35.2186,עברנו הכל נעבור גם את זה,5.0,4.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,5.3,2.2
00455,R_3fuuU73yX8aRPQA,47,3.0,1,2.0,1.0,גבעתיים,,,"בסופו של דבר כניסה לממ""ד נועדה לשמירה על הבטחון, ולא קורית הרבה לאחרונה",5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,3.0,4.7,1.8
09977,R_BPQ7BX3dTH0SioV,39,6.0,1,3.0,2.0,יבנה,,,מצטער צאוד אך קשה לי עם זה,5.0,6.0,3.0,3.0,3.0,1.0,5.0,5.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.8
13005,R_3KMxHDjcwiK6Ceu,37,6.0,1,2.0,2.0,קרית ביאליק,,,"מכתב קצר לעצמי:
אני מקווה שלא נחווה מצב דומה של אזעקה בו הילדה נבהלת ואני צריך להרגיע אותה.",6.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.8,2.2
87653,R_zd0thj5nXFdkvzX,33,10.0,1,5.0,1.0,לוד,,,כולם כועסים על הילדים זה ממש בסדר,7.0,7.0,7.0,4.0,7.0,4.0,7.0,7.0,4.0,7.0,1.0,1.0,2.0,1.0,1.0,6.1,1.2
42162,R_1EfZr7YNrkrmm1Q,38,5.0,1,2.0,1.0,פתח תקווה ,,,"אני מאחל לעצמי להיות סובלני סובלני כלפי הסובבים אותי, בעיקר שני הילדים שלי, גם בזמן מצב המלחמה וגם ברגיל",4.0,3.0,5.0,2.0,4.0,2.0,5.0,6.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,3.9,1.4
00243,R_2Xna8ArT2iJLL7B,43,7.0,1,2.0,1.0,נתניה,,,"אני לא יודע אעך להסביר לכם את המצב שיש במדינה.
אני מקווה שתגדלו למציאות טובה יותר פה",6.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,3.0,2.0,2.0,4.0,4.5,2.6
88731,R_25Twh1MiNOweuCB,48,3.0,1,8.0,2.0,בני ברק,,,אני מרגיש טוב לא היה לי אירוע מיוחד,3.0,4.0,4.0,4.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,2.0,3.0,3.0,2.0,4.7,2.6
58224,R_2fdJSDsstdxFwMP,41,2.0,1,3.0,2.0,יהוד,,,"וואוו כל כך קשה היה הזמן בין להבין שאתה איתנו בסופו זח דבר .
אני יודע שאתה צריך טיפול אבל יהיה טוב בסוף",5.0,3.0,5.0,6.0,7.0,4.0,6.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0
27535,R_r0CYhoAO02iIRln,52,12.0,1,5.0,1.0,חריש,,,אני יודע שהמצב יעבור השוק יתאזן וא י אחזור לעבוד,5.0,6.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,4.9,1.8
90906,R_2CIdrHgAIPxNYx0,37,9.0,1,3.0,1.0,חדרה,,,"חבר יקר.
אני מבטיח לך שהכל יהיה בסדר וה' איתנו כמו תמיד ולכן אין שום עם בעולם שיכול עלינו כשאנחנו ביחד. עם ישראל חי!",6.0,2.0,1.0,1.0,4.0,1.0,6.0,5.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,3.3,1.2
37375,R_27EvOEXEnbNerCA,44,9.0,1,3.0,1.0,נירית,,,מוותר על שאלה זו,4.0,5.0,4.0,1.0,6.0,1.0,4.0,4.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,3.8,1.6
03985,R_1Cye37JQmIrs9Nz,47,5.0,1,4.0,1.0,חולון,,,הכל יהיה בסדר אנחנו ננצח,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
32544,R_yW1QBcAIrfd9rzP,43,12.0,1,3.0,1.0,יבנה,,,"הי 
אני מבין את המצב שלי ואני מרגיש שזו תקופה שתעבור ותחלוף. תמיד תחשוב שיש יותר גרוע ממה שאתה מרגיש כרגע. 
תמיד תחשוב ותחפש דברים שניתן כדי לשנות את המצב ליותר טוב 
בסוף הכל יחלוף",7.0,5.0,7.0,2.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,5.6,1.6
17248,R_3GwZQzLKLi9z2ll,33,5.0,1,1.0,1.0,ירושלים,,,אין לי יותר מידי מה להרחיב ,4.0,4.0,7.0,7.0,7.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,5.0,2.8
70722,R_vTAAInrUHIiIWLT,50,17.0,1,2.0,1.0,קריית אתא,,,מצב קשוח מאמין שנעבור אותו ובסוף הכל יראה יותר טוב ממה שנראה עכשיו ,4.0,1.0,7.0,1.0,4.0,4.0,7.0,7.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,4.6,1.0
95811,R_1CEmxHibm6Pqp1H,28,16.0,1,2.0,1.0,קרית אתא,,,להבין מה שקורה מה קורה עם הילדים שלי,1.0,3.0,4.0,7.0,4.0,1.0,4.0,7.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.9,2.8
14251,R_8HcQ5PAa7iITISR,30,2.0,1,1.0,1.0,תל אביב,,,"זה יעבור, זה למטרה טובה ",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
96245,R_3m51imrCXdi0nvd,27,2.0,1,1.0,2.0,נתניה,,,"אני גם מתגעגע אני מבטיח לחזור ולהנות איתכם שוב אחרי המלחמה .
נכסח אותם עד דק זה התפקחד שלנו עכשיו!",5.0,6.0,4.0,5.0,4.0,3.0,3.0,6.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,4.4,1.6
13923,R_1dKaF2ymSGScIvk,32,1.0,1,1.0,1.0,רחובות,,,"מצבים מסוג זה קורים וחולפים, חשוב להישאר חזק תוך כדי התהליך ולהמתין שיחלוף",4.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,4.8,1.6
55317,R_eKzDNRER8YG4inD,32,3.0,1,1.0,1.0,באר שבע,,,"מצב לא פשוט.
הרבה נרצחו ונחטפו. אבל לאט לאט המצב משתפר. 
יש פחות ירי וחוזרים לשגרה ומשתחררים החטופים. 
",6.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,5.0,6.0,2.0,3.0,4.0,2.0,4.0,5.7,3.0
38054,R_2waZz2WesV27rTx,55,12.0,1,2.0,1.0,אילת,,,"אתה מבוגר דייך.
עשית מספיק.
תן לצעירים לפעול ולעשות ואתה מסוגל למצוא לך תפקידים משמעותיים אחרים.
קח את זה בקלות ובהגיון ואל תדאג לאגו.",4.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,7.0,1.0,1.0,2.0,1.0,2.0,5.2,1.4
22155,R_1BREM5FC0Mu91q9,34,9.0,1,3.0,2.0,מודיעין עילית ,,,"תאמין בעצמך 
אתה יכול
ותזכור תמיד - אם תרצה להגיע לפסגה תבנה לך סולם ואל תדרוך על אחרים",6.0,7.0,7.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.9,3.6
37901,R_2qdWzDxzdeHhi1q,37,8.0,1,3.0,2.0,רעננה,,,מקווה שהמצב ישתפר ימים לא פשוטים שיעברו ,6.0,5.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,4.8,1.4
53711,R_3FQkhFf8SvHbkLT,34,4.0,1,3.0,1.0,טירת הכרמל,,,"אני לא מתרגש מהמצב - אבל לא אכניס את אישתי יותר ללחץ ואכנס לממ""ד עם הילדים בכדי להוות דוגמה בתרופה הקשה והמאתגרת הזו.
מבין שעדיף לשמוע להנחיות פיקוד העורף כי זה מציל חיים.",4.0,7.0,4.0,4.0,4.0,7.0,4.0,6.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,4.8,1.4
94848,R_3j1oAbjAzkZJXci,43,14.0,1,3.0,1.0,קריית ביאליק,,,אני מאחל לעצמי להיות רגוע יותר לפעמים הבאות ואולי זה יעזור להתמודד עם המצב טוב יותר,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,6.6,1.0
27743,R_1JWKfKnnGjk7dfo,32,4.0,1,3.0,2.0,חיפה,,,"כולי תקווה שנראה עוד חטופים משוחררים לביתם , שהמדינה תצליח לשקם את מה שעברה .
חייבים להכחיד את הארגון חמאס!!",6.0,5.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,2.0,1.0,2.0,2.0,3.0,5.4,2.0
65299,R_PG0IT0wYjgjmkkp,27,3.0,1,2.0,1.0,נהריה,,,תמיד לזכור שהילדים מעל הכל והמצב לא בשמיים ולא קל אבל הכל אפשרי ולמען הילדים והאישה עושים הכל ובעזרת ה יגיעו ימים יפים יותר,7.0,4.0,1.0,2.0,2.0,1.0,1.0,7.0,5.0,1.0,3.0,3.0,4.0,1.0,4.0,3.1,3.0
18253,R_2qwN6HyzWyP7YTN,44,1.0,1,1.0,1.0,חיפה,,,אני עושה את הכי טוב שאני יכול,4.0,5.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.9,1.0
71344,R_2uDTyWfMCInIUft,45,12.0,1,2.0,1.0,אשדוד,,,לדבר עם חיילים ולעזור להם בכל מה שהם צריכים.להתנדב,5.0,5.0,5.0,4.0,6.0,6.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,5.1,1.2
30940,R_33g2IX37SyNwqve,47,3.0,1,2.0,1.0,גבעתיים,,,"המצב סה""כ משתפר מבחינה בטחונית, ומאוד מקווה שימשיך להשתפר ",6.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.1,2.0
76990,R_1ozpQsVcMVlmaQZ,38,9.0,1,4.0,1.0,יבנה,,,"אליק שלום,
ההתנהגות של הילדים נובעת מכך שהם רוצים עוד זמן איכות איתך לפני שהם הולכים לישון אז קח את זה באיזי.",5.0,6.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,4.6,2.2
704994,R_2fqiid9xI6V2GUL,39,10.0,1,3.0,1.0,ירושלים,,,אני יכולה להפסיק לראות את הסרטונים ואז יהיה לי פחות קשה,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,3.0,4.0,2.0,2.0,6.8,2.4
95882,R_1PdgMj7wJs81vrm,34,1.0,1,0.0,1.0,לא עברתי,,,אני לא יודע איך לבטא,5.0,6.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,3.8,1.4
53422,R_1IXEcEjtMY8gRN5,48,17.0,1,4.0,1.0,אור יהודה,,,"קשה לנחם את הסיצואציה בא אנו חיים.
עושה לי טוב לראות היום את חלק מהחטופים חוזרים לביתם במיוחד את הילדים המסכנים .
צריכים לזכור שחמאס הוא אוייב וצריך להשמיד עד דק ללא כל ויתור מצידנו",6.0,7.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,4.6,2.6
30406,R_1M08TyCvxduAAvg,35,8.0,1,4.0,2.0,אלעד,,,"יכל להיות שאם זה לא יעבור בימים הקרובים תלך למשהו שיכל לעזור ב nlp או משהו בסגנון .
אל תשארי את זה ככה לעצמך .
מוסיקה עוזרת לך לשכח דברים",5.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,5.1,1.6
71864,R_3QQX9D3MBDczyU3,34,2.0,1,2.0,1.0,ירושלים,,,"המצב הוא לא פשוט בכלל, יש תושבים שאין להם בית אין להם מקום חם וביתי להיות בו, המחשבה עליהם מעוררת חלחלה, הם פליטים על כל המשתמע מכך",6.0,3.0,5.0,4.0,7.0,4.0,3.0,5.0,4.0,7.0,3.0,3.0,3.0,3.0,2.0,4.8,2.8
